CUSP_ID,LAT,LONG,NZMGE,NZMGN,ORI_YEAR,ORI_MONTH,ORI_DAY,ORI_HOUR,ORI_MINUTE,ORI_SECOND,MAG,DEPTH,
3372134,-43.62374,172.4978,2469488,5731588,2010,9,14,14,42,40.20477,3.67,9.0613,
3372153,-43.53585,172.42442,2463498,5741315,2010,9,14,15,37,36.29559,3.278,6.6981,
3372177,-43.59078,172.35878,2458239,5735173,2010,9,14,16,52,50.08766,3.758,9.6675,
3372197,-43.56258,172.37988,2459920,5738319,2010,9,14,17,42,33.25272,3.464,8.7908,
3372207,-43.60915,172.43257,2464212,5733175,2010,9,14,18,9,39.1252,3.255,5,
3372228,-43.63237,172.39671,2461335,5730575,2010,9,14,19,13,39.35957,3.785,9.005,
3372246,-43.61757,172.47815,2467897,5732264,2010,9,14,20,14,35.70222,3.431,8.6471,
3372320,-43.44758,172.16106,2442113,5750941,2010,9,15,0,0,26.34294,3.181,5,
3372325,-43.59869,172.27371,2451377,5734238,2010,9,15,0,11,29.7319,3.322,7.2595,
3372330,-43.60501,172.27338,2451356,5733536,2010,9,15,0,25,15.68651,3.263,6.633,
3372362,-43.56606,172.38762,2460548,5737937,2010,9,15,1,52,44.16055,3.719,7.0548,
3372378,-43.55531,172.19849,2445257,5739003,2010,9,15,2,33,28.87401,3.25,5,
3372411,-43.58275,172.08881,2436429,5735864,2010,9,15,3,52,27.07336,3.51,8.4086,
3372443,-43.57996,172.07809,2435559,5736164,2010,9,15,5,4,39.92381,3.345,8.2694,
3372484,-43.5416,171.92165,2422870,5740275,2010,9,15,6,55,33.16565,3.572,8.9708,
3372516,-43.56675,172.05539,2433710,5737611,2010,9,15,8,30,41.99899,4.058,9.1807,
3372559,-43.53613,171.95105,2425238,5740912,2010,9,15,10,35,35.15404,3.082,5,
3372561,-43.58033,172.51981,2471237,5736421,2010,9,15,10,42,41.50029,4.313,9.5433,
3372575,-43.54744,172.41212,2462513,5740020,2010,9,15,11,23,21.3521,3.519,8.7625,
3372626,-43.63174,172.26074,2450362,5730557,2010,9,15,13,31,28.26903,3.221,5,
3372661,-43.62877,172.4958,2469330,5731028,2010,9,15,15,13,51.80975,4.486,9.0605,
3372691,-43.63005,172.50555,2470117,5730890,2010,9,15,16,35,31.34042,4.229,9.3942,
3401993,-43.55625,172.485,2468409,5739080,2010,9,15,16,36,36.05179,3.162,12,
3401999,-43.53947,172.53197,2472194,5740966,2010,9,15,16,36,42.13934,3.173,12,
3372700,-43.56986,172.42886,2463883,5737538,2010,9,15,17,4,20.2321,3.413,8.5799,
3372709,-43.62035,172.47464,2467616,5731953,2010,9,15,17,37,45.13805,3.622,6.8866,
3372716,-43.57157,172.39522,2461167,5737329,2010,9,15,17,58,14.48711,3.357,6.0473,
3372754,-43.60158,172.37746,2459757,5733985,2010,9,15,19,58,16.49612,3.173,5,
3372811,-43.60505,172.26155,2450401,5733523,2010,9,15,22,35,55.08664,3.6,9.4105,
3372816,-43.45209,172.15979,2442015,5750439,2010,9,15,22,47,50.54187,3.414,8.0012,
3372839,-43.5384,171.93126,2423642,5740640,2010,9,15,23,43,11.89864,3.353,7.5261,
3372918,-43.58571,172.28075,2451933,5735685,2010,9,16,3,0,4.98155,3.381,5.6572,
3372927,-43.61726,172.24307,2448922,5732153,2010,9,16,3,23,49.00317,3.034,5,
3403362,-43.57262,171.8531,2417377,5736755,2010,9,16,4,12,53.46194,3.148,5,
3372960,-43.53574,172.19368,2444848,5741173,2010,9,16,4,54,14.02395,3.345,7.9586,
3372984,-43.60123,172.3481,2457386,5734006,2010,9,16,5,53,46.33029,4.194,9.319,
3372986,-43.60471,172.33147,2456046,5733608,2010,9,16,5,59,38.7023,3.139,5,
3372990,-43.61901,172.16214,2442391,5731897,2010,9,16,6,13,53.9635,3.119,5,
3373006,-43.50536,172.17883,2443615,5744536,2010,9,16,6,55,11.86076,3.678,6.8558,
3373021,-43.55883,172.39421,2461075,5738744,2010,9,16,7,35,32.95973,3.76,7.568,
3373056,-43.47785,172.14194,2440600,5747563,2010,9,16,9,20,48.57565,3.131,7.6223,
3373078,-43.60473,172.349,2457461,5733617,2010,9,16,10,28,53.12151,3.969,9.3871,
3373081,-43.49657,172.12862,2439544,5745472,2010,9,16,10,33,41.54492,3.852,9.314,
3373082,-43.54008,172.45111,2465658,5740859,2010,9,16,10,36,2.89516,4.11,10.2246,
3373084,-43.25839,172.07314,2434764,5771883,2010,9,16,10,42,32.57999,3.059,5,
3373089,-43.62742,172.48164,2468186,5731171,2010,9,16,10,56,46.0123,3.971,8.8025,
3373091,-43.62463,172.48378,2468357,5731482,2010,9,16,10,58,14.09587,4.306,8.4418,
3373095,-43.61845,172.47899,2467966,5732166,2010,9,16,11,9,.48247,3.516,8.742,
3373096,-43.62819,172.46935,2467195,5731079,2010,9,16,11,14,31.49304,3.058,5,
3373101,-43.59346,172.59026,2476934,5734992,2010,9,16,11,23,23.7752,3.177,5,
3373119,-43.5332,171.93321,2423792,5741220,2010,9,16,12,8,53.52442,4.462,7.7277,
3404827,-43.64244,172.46555,2466898,5729494,2010,9,16,12,10,56.97783,3.326,8.2459,
3373151,-43.61401,172.47992,2468038,5732660,2010,9,16,13,32,57.36081,3.436,7.5951,
3373222,-43.58517,172.61177,2478667,5735922,2010,9,16,16,53,6.7375,3.07,5,
3373250,-43.60852,172.27682,2451638,5733149,2010,9,16,17,51,53.07884,3.079,5,
3373294,-43.55717,172.41093,2462424,5738938,2010,9,16,19,41,31.40161,3.42,8.2382,
3373304,-43.55934,172.40694,2462104,5738695,2010,9,16,20,9,4.29493,3.314,4.6802,
3373311,-43.53765,172.42586,2463616,5741115,2010,9,16,20,29,13.17854,3.478,6.5567,
3373326,-43.52007,171.93857,2424207,5742684,2010,9,16,21,4,11.69656,3.726,7.6918,
3373349,-43.44667,172.16298,2442268,5751044,2010,9,16,21,58,35.05733,3.274,7.1603,
3373357,-43.55823,172.38347,2460206,5738805,2010,9,16,22,17,37.2551,3.004,5,
3373375,-43.61329,172.48817,2468703,5732744,2010,9,16,22,59,12.72176,3.784,6.4893,
3373378,-43.61218,172.49118,2468946,5732869,2010,9,16,23,7,59.01176,3.341,6.9461,
3373385,-43.59067,172.10361,2437633,5734997,2010,9,16,23,22,30.86328,3.892,7.254,
3373459,-43.55874,172.30652,2453990,5738699,2010,9,17,2,18,16.0088,3.44,10.0898,
3373472,-43.58363,172.39322,2461015,5735988,2010,9,17,2,45,1.69019,3.568,8.9492,
3373482,-43.59018,172.37366,2459440,5735249,2010,9,17,3,1,59.96303,3.059,5,
3373491,-43.61628,172.48112,2468136,5732408,2010,9,17,3,26,48.31288,3.25,7.7505,
3373620,-43.6048,172.32832,2455792,5733596,2010,9,17,8,50,50.31652,3.127,5,
3373623,-43.3821,172.07515,2435079,5758142,2010,9,17,8,59,56.7704,3.27,7.4994,
3373644,-43.63152,172.46313,2466695,5730706,2010,9,17,9,58,3.29401,3.158,5,
3373646,-43.54167,172.42694,2463706,5740669,2010,9,17,10,5,46.08501,3.916,6.3851,
3408013,-43.53851,172.42436,2463495,5741019,2010,9,17,10,7,25.29559,3.445,6.9965,
3373650,-43.55009,172.40166,2461670,5739720,2010,9,17,10,13,37.62186,3.29,11.6303,
3373651,-43.59536,172.35756,2458145,5734664,2010,9,17,10,17,13.39844,3.331,10.9419,
3373673,-43.53542,172.43439,2464304,5741368,2010,9,17,11,12,54.52321,3.275,7.9818,
3373692,-43.59906,172.37025,2459172,5734260,2010,9,17,12,6,12.00268,3.175,5,
3373703,-43.59772,172.09468,2436921,5734206,2010,9,17,12,36,40.88303,3.151,5,
3408861,-43.45958,172.16394,2442360,5749610,2010,9,17,13,36,49.68805,3.345,6.8197,
3373723,-43.45932,172.16057,2442087,5749637,2010,9,17,13,37,38.60384,4.445,6.6793,
3373754,-43.528,172.16553,2442564,5742011,2010,9,17,14,56,1.65669,3.045,5,
3373805,-43.40966,172.674,2483617,5755443,2010,9,17,17,13,38.2415,3.425,5,
3373817,-43.56417,172.37161,2459253,5738138,2010,9,17,17,33,30.52808,3.133,5,
3373892,-43.62042,172.35393,2457873,5731877,2010,9,17,20,33,14.60606,3.056,5,
3373902,-43.56678,171.83939,2416261,5737388,2010,9,17,20,59,32.91739,3.252,7.0057,
3373911,-43.59789,172.34485,2457120,5734375,2010,9,17,21,27,37.84296,3.004,5,
3373918,-43.59257,172.40599,2462053,5735002,2010,9,17,21,49,52.6553,3.368,7.3115,
3373925,-43.59616,172.38138,2460069,5734589,2010,9,17,22,3,47.70283,4.564,7.2829,
3409386,-43.59515,172.10677,2437894,5734502,2010,9,17,22,6,9.39706,3.036,5,
3373940,-43.58281,172.39,2460754,5736078,2010,9,17,22,44,52.70974,3.909,9.0351,
3373958,-43.60051,172.0871,2436312,5733889,2010,9,17,23,30,47.51383,3.998,6.0388,
3373971,-43.61747,172.47707,2467810,5732274,2010,9,18,0,4,3.87673,3.437,6.992,
3374003,-43.58258,172.35213,2457695,5736080,2010,9,18,1,26,14.42732,3.11,5,
3374023,-43.58491,172.36195,2458490,5735827,2010,9,18,2,13,23.73775,3.07,5,
3374024,-43.59134,172.37376,2459449,5735120,2010,9,18,2,18,35.57217,3.166,5,
3374044,-43.59991,172.2431,2448907,5734081,2010,9,18,3,13,34.36191,3.456,9.2061,
3374133,-43.59583,172.30832,2454169,5734580,2010,9,18,6,52,39.54503,3.287,8.5156,
3374160,-43.61762,172.4782,2467902,5732258,2010,9,18,7,42,32.35692,3.053,5,
3374223,-43.53191,172.20047,2445393,5741604,2010,9,18,10,32,44.77515,3.416,9.3809,
3374229,-43.58626,172.30977,2454277,5735644,2010,9,18,10,46,7.19563,3.351,6.7405,
3374231,-43.58043,172.38112,2460035,5736337,2010,9,18,10,50,18.18468,3.084,5,
3374254,-43.5793,172.38408,2460273,5736464,2010,9,18,11,52,10.55478,3.078,5,
3374277,-43.58527,172.36566,2458790,5735790,2010,9,18,13,4,33.38551,3.006,5,
3374292,-43.58808,171.84435,2416694,5735028,2010,9,18,13,48,28.24989,3.135,5,
3374310,-43.5661,172.01338,2430315,5737644,2010,9,18,14,36,44.32268,3.134,5,
3374502,-43.57526,172.13557,2440196,5736736,2010,9,18,23,7,51.07234,3.316,6.3708,
3412305,-43.26411,172.00763,2429453,5771187,2010,9,19,0,27,45.87219,3.239,8.4206,
3374555,-43.26491,172.00461,2429209,5771095,2010,9,19,1,21,17.67236,3.326,8.5626,
3374615,-43.46024,172.15996,2442038,5749534,2010,9,19,4,0,17.43964,3.093,7.7606,
3374743,-43.62285,172.1454,2441044,5731457,2010,9,19,9,22,27.34177,3.234,5,
3374803,-43.5602,172.38918,2460669,5738589,2010,9,19,12,30,3.62663,4.546,8.7123,
3374997,-43.58832,172.29361,2452974,5735404,2010,9,19,21,0,38.63632,3.182,12,
3375643,-43.55483,171.80713,2413636,5738679,2010,9,20,2,19,34.72625,3.095,5,
3375168,-43.61874,172.47896,2467964,5732134,2010,9,20,3,27,5.33186,3.536,6.209,
3375171,-43.54459,172.42816,2463807,5740346,2010,9,20,3,38,7.22832,3.213,9.557,
3375266,-43.61229,172.30707,2454083,5732750,2010,9,20,7,24,49.26713,3.186,5,
3375343,-43.576,172.24283,2448861,5736737,2010,9,20,10,36,10.76616,3.016,5,
3375344,-43.60848,172.43501,2464408,5733251,2010,9,20,10,39,8.0075,3.186,16.0175,
3375353,-43.40732,172.53241,2472147,5755649,2010,9,20,11,1,3.49416,3.134,5,
3375360,-43.62066,172.45367,2465924,5731908,2010,9,20,11,23,10.85789,3.099,2,
3375458,-43.61813,172.39462,2461155,5732156,2010,9,20,15,25,9.34595,3.594,7.1389,
3375482,-43.58229,172.34381,2457023,5736107,2010,9,20,16,26,41.61582,3.121,5,
3375496,-43.62911,172.40025,2461619,5730939,2010,9,20,17,9,56.78268,3.646,8.7972,
3375515,-43.54206,171.9431,2424604,5740246,2010,9,20,17,57,9.24622,3.493,7.357,
3375531,-43.54152,172.40208,2461697,5740672,2010,9,20,18,41,4.36829,3.513,6.0003,
3375584,-43.60974,172.32176,2455267,5733043,2010,9,20,20,50,2.25558,3.11,5,
3375595,-43.60736,172.41684,2462941,5733365,2010,9,20,21,17,41.51124,3.373,8.3602,
3375607,-43.5925,172.60773,2478344,5735106,2010,9,20,21,51,6.62004,3.233,5,
3375628,-43.61327,172.4769,2467794,5732741,2010,9,20,22,40,30.93312,3.733,6.7767,
3375707,-43.58107,172.05687,2433847,5736022,2010,9,21,1,51,54.89244,3.142,5,
3375731,-43.44803,172.61555,2478902,5751160,2010,9,21,2,40,38.88736,3.477,7.9293,
3375984,-43.46267,172.17166,2442988,5749273,2010,9,21,13,47,48.30994,3.036,5,
3375988,-43.57332,172.19435,2444942,5736999,2010,9,21,14,0,12.99361,3.196,5,
3376010,-43.44665,172.17378,2443142,5751055,2010,9,21,15,4,55.40097,3.543,6.368,
3376083,-43.57693,172.38982,2460735,5736731,2010,9,21,18,31,31.86128,3.759,7.7874,
3376099,-43.63254,172.44948,2465594,5730586,2010,9,21,19,18,22.89362,3.207,5,
3376141,-43.56565,172.38565,2460389,5737982,2010,9,21,21,18,39.10065,3.598,6.1694,
3376183,-43.56276,172.36063,2458365,5738287,2010,9,21,23,11,26.33251,3.367,6.6041,
3376187,-43.58118,172.04861,2433180,5736002,2010,9,21,23,21,55.63913,3.003,5,
3376211,-43.62495,172.42111,2463299,5731413,2010,9,22,0,24,15.50086,3.561,6.8762,
3376286,-43.38378,172.12015,2438727,5757995,2010,9,22,3,40,17.58445,3.084,6.0371,
3376317,-43.45342,172.60991,2478449,5750559,2010,9,22,5,1,19.27516,3.208,9.4839,
3376332,-43.60972,172.40041,2461616,5733094,2010,9,22,5,32,22.76507,3.235,5,
3376337,-43.6285,172.31439,2454689,5730954,2010,9,22,5,46,24.56346,3.088,14.7555,
3376446,-43.58543,172.46614,2466905,5735828,2010,9,22,10,22,15.36177,3.208,12.5967,
3376502,-43.24113,171.82248,2414386,5773545,2010,9,22,12,46,3.62846,3.501,5,
3376566,-43.57518,172.3819,2460093,5736920,2010,9,22,15,27,34.49712,3.2,5,
3376577,-43.64118,172.45242,2465838,5729627,2010,9,22,15,52,27.78545,3.191,5,
3376578,-43.56215,172.32797,2455726,5738335,2010,9,22,15,56,4.30006,3.23,5,
3376639,-43.56602,172.4258,2463633,5737963,2010,9,22,18,22,26.23622,4.547,9.1241,
3376644,-43.59252,171.8463,2416859,5734537,2010,9,22,18,40,41.79102,3.086,5,
3376732,-43.55859,172.42552,2463604,5738789,2010,9,22,22,24,31.81287,3.446,8.7206,
3376740,-43.60356,172.27306,2451329,5733697,2010,9,22,22,44,29.17271,3.336,6.9517,
3376786,-43.62634,172.39595,2461269,5731245,2010,9,23,0,52,5.65465,3.464,7.6353,
3376892,-43.59668,172.50368,2469945,5734597,2010,9,23,4,8,33.60806,3.398,6.5739,
3376915,-43.57917,171.80406,2413427,5735972,2010,9,23,5,3,23.45415,3.136,5,
3376993,-43.55752,172.43283,2464194,5738912,2010,9,23,8,19,29.23828,3.315,8.3291,
3377076,-43.59544,172.45236,2465800,5734709,2010,9,23,12,14,17.52605,3.182,18.1658,
3377119,-43.6147,172.24266,2448886,5732438,2010,9,23,14,23,28.4243,3.16,5,
3377148,-43.58346,172.40169,2461699,5736012,2010,9,23,15,40,17.32645,4.448,10.2639,
3377307,-43.58043,172.39932,2461505,5736347,2010,9,23,22,48,14.55221,3.383,8.5614,
3377398,-43.50008,172.4823,2468152,5745319,2010,9,24,2,41,32.31232,3.097,5,
3377401,-43.60845,172.54073,2472943,5733306,2010,9,24,2,45,34.02273,3.014,5,
3377467,-43.58849,171.90952,2421957,5735053,2010,9,24,5,19,5.50516,3.152,5,
3377516,-43.62387,172.39365,2461082,5731518,2010,9,24,6,53,53.75654,3.376,7.5662,
3377550,-43.57967,172.38722,2460527,5736425,2010,9,24,7,50,27.5114,4.329,9.0689,
3419126,-43.57713,172.39186,2460900,5736710,2010,9,24,7,51,23.27158,3.31,7.3199,
3377549,-43.58727,172.38173,2460090,5735577,2010,9,24,8,11,24.6453,3.112,5,
3377556,-43.61512,172.03981,2432513,5732223,2010,9,24,8,29,10.13358,3.086,5,
3377565,-43.56149,172.39182,2460884,5738447,2010,9,24,8,52,21.79923,3.214,5,
3377574,-43.64197,172.44246,2465035,5729534,2010,9,24,9,11,5.71496,3.133,5,
3377575,-43.4838,172.13684,2440194,5746898,2010,9,24,9,13,12.2282,3.036,5,
3377604,-43.61299,171.84056,2416427,5732256,2010,9,24,10,19,38.83266,3.144,5,
3377634,-43.16637,172.10735,2437432,5782136,2010,9,24,11,33,1.65553,3.57,5,
3377655,-43.17266,172.11551,2438103,5781444,2010,9,24,12,28,9.6077,3.362,5,
3377667,-43.63832,172.46379,2466753,5729951,2010,9,24,12,57,45.30211,3.504,9.7921,
3377673,-43.61463,171.84103,2416467,5732075,2010,9,24,13,4,59.54828,3.023,5,
3377721,-43.59991,172.26764,2450888,5734099,2010,9,24,14,55,45.75719,3.133,5,
3377728,-43.59958,172.38168,2460096,5734209,2010,9,24,15,7,21.80906,3.333,6.6973,
3377798,-43.60643,172.41371,2462687,5733467,2010,9,24,18,8,15.14044,3.295,9.0994,
3377814,-43.58879,172.3812,2460048,5735408,2010,9,24,18,45,16.92276,3.021,5,
3377880,-43.59818,172.39841,2461445,5734375,2010,9,24,21,22,22.69148,4.288,9.4829,
3377894,-43.56135,171.8613,2418023,5738016,2010,9,24,22,1,11.76987,3.337,7.9224,
3377926,-43.59969,172.3757,2459613,5734194,2010,9,24,23,20,25.10787,3.47,6.6457,
3421021,-43.58046,172.15358,2441657,5736173,2010,9,25,4,12,11.75352,3.103,5,
3378064,-43.57074,172.0488,2433182,5737162,2010,9,25,4,46,33.28634,4.013,9.4019,
3378071,-43.57207,172.39264,2460959,5737272,2010,9,25,5,7,32.79179,3.321,7.8761,
3378092,-43.55382,172.02347,2431114,5739018,2010,9,25,6,15,44.93647,3.36,7.7934,
3378100,-43.54562,172.16435,2442488,5740052,2010,9,25,6,36,49.96602,3.151,5,
3378119,-43.77649,172.3838,2460411,5714555,2010,9,25,7,20,21.81101,3.008,5,
3378127,-43.54898,172.51929,2471175,5739904,2010,9,25,7,46,32.20305,3.805,0,
3378131,-43.53489,172.65256,2481938,5741523,2010,9,25,7,58,18.97328,4,7.427,
3378133,-43.54179,172.62767,2479930,5740747,2010,9,25,8,1,50.80908,3.974,6.2442,
3421505,-43.53899,172.64326,2481188,5741064,2010,9,25,8,3,9.14737,3.396,6.2238,
3378248,-43.57649,172.53551,2472502,5736855,2010,9,25,13,57,14.13004,3.829,7.9493,
3378251,-43.58891,172.51187,2470601,5735464,2010,9,25,14,4,53.56133,3.112,5,
3378254,-43.63644,172.40842,2462284,5730130,2010,9,25,14,15,21.86373,3.262,9.3937,
3378268,-43.58292,171.84454,2416702,5735601,2010,9,25,14,55,4.34984,3.046,5,
3378340,-43.5353,172.1942,2444889,5741222,2010,9,25,18,22,11.71104,3.342,7.8551,
3378393,-43.63094,172.26515,2450717,5730649,2010,9,25,20,52,44.7317,3.013,5,
3378405,-43.57887,172.56995,2475286,5736605,2010,9,25,21,23,.62971,3.915,5.4227,
3378406,-43.55581,172.18742,2444364,5738938,2010,9,25,21,25,42.78506,3.477,9.0084,
3378407,-43.59114,172.56197,2474648,5735239,2010,9,25,21,29,25.93686,3.196,5,
3378408,-43.57754,172.56184,2474630,5736750,2010,9,25,21,30,57.89223,3.139,5,
3378430,-43.5876,172.30467,2453867,5735492,2010,9,25,22,34,36.45493,3.026,5,
3378435,-43.57123,172.56863,2475175,5737454,2010,9,25,22,46,11.83481,3.344,5.3075,
3378442,-43.58026,172.57446,2475651,5736453,2010,9,25,23,5,57.50241,3.492,5.4516,
3378465,-43.5869,172.5571,2474253,5735708,2010,9,26,0,5,12.40096,3.001,5,
3378506,-43.56378,171.8644,2418277,5737749,2010,9,26,1,42,45.90411,3.56,8.2318,
3378512,-43.58674,172.56784,2475120,5735730,2010,9,26,2,2,30.35873,3.041,5,
3378556,-43.63718,172.37186,2459334,5730026,2010,9,26,4,1,42.36737,3.202,5,
3416336,-43.47541,172.17563,2443323,5747861,2010,9,26,6,58,49.07937,3.041,5,
3378733,-43.34141,171.96339,2425968,5762556,2010,9,26,11,31,50.16323,3.469,7.8402,
3378736,-43.64725,172.44949,2465606,5728951,2010,9,26,11,39,2.15748,3.234,5,
3378738,-43.63482,172.46524,2466868,5730340,2010,9,26,11,46,53.41162,3.34,7.1946,
3418198,-43.73812,172.90813,2502621,5718995,2010,9,26,16,12,6.34336,3.019,22.5569,
3378844,-43.60035,172.41661,2462917,5734144,2010,9,26,16,27,59.73138,3.454,8.0364,
3378914,-43.60375,172.14531,2441015,5733579,2010,9,26,19,53,37.10181,3.459,7.075,
3378960,-43.60558,172.3705,2459198,5733536,2010,9,26,22,18,13.41622,3.044,13.3381,
3379066,-43.5636,172.38342,2460207,5738208,2010,9,27,3,34,43.33727,3.25,5,
3379093,-43.62333,172.21971,2447042,5731462,2010,9,27,4,43,4.34935,3.149,5,
3379104,-43.63549,172.22005,2447082,5730111,2010,9,27,5,14,39.57926,3.539,10.3125,
3379117,-43.56258,171.88606,2420025,5737906,2010,9,27,5,46,19.06448,3.639,6.8321,
3379244,-43.61375,172.29007,2452712,5732577,2010,9,27,11,56,56.63705,3.347,6.5451,
3379266,-43.56278,172.382,2460091,5738298,2010,9,27,12,56,42.19559,3.348,7.7318,
3379319,-43.50208,172.57323,2475507,5745138,2010,9,27,15,14,26.76884,3.133,5,
3379330,-43.5593,172.38991,2460728,5738690,2010,9,27,15,53,11.02328,3.322,5.0297,
3379340,-43.54959,172.00131,2429318,5739467,2010,9,27,16,20,46.3108,3.462,8.7049,
3379394,-43.47094,172.57878,2475939,5748600,2010,9,27,19,5,20.64274,3.211,7.318,
3379438,-43.58278,172.39375,2461057,5736083,2010,9,27,21,10,43.47313,3.484,9.2799,
3379597,-43.5794,172.34448,2457075,5736429,2010,9,28,4,15,56.34549,3.205,5,
3379611,-43.433,172.10461,2437527,5752514,2010,9,28,4,44,59.42114,3.969,7.0594,
3379797,-43.63082,172.39557,2461242,5730747,2010,9,28,13,27,33.68113,3.397,8.2998,
3379811,-43.64958,172.34006,2456779,5728629,2010,9,28,14,19,54.60553,3.535,9.2479,
3379932,-43.60715,172.29407,2453029,5733313,2010,9,28,20,30,35.95399,3.232,5,
3380006,-43.62627,172.47263,2467458,5731294,2010,9,28,23,50,36.49306,3.257,6.9819,
3380049,-43.51199,172.16112,2442190,5743786,2010,9,29,1,54,57.46318,3.393,7.4227,
3380065,-43.63871,171.81584,2414472,5729371,2010,9,29,2,41,54.33437,3.242,5,
3380070,-43.57781,172.38464,2460317,5736630,2010,9,29,2,54,1.3647,3.374,6.292,
3380100,-43.87247,172.53072,2472298,5703967,2010,9,29,4,12,42.22297,3.237,12,
3380165,-43.61926,172.21129,2446359,5731908,2010,9,29,7,10,12.53501,3.541,9.7144,
3380171,-43.60775,171.88434,2419953,5732886,2010,9,29,7,34,34.93112,3.402,5,
3380292,-43.58158,172.04237,2432677,5735952,2010,9,29,13,23,29.89378,3.058,5,
3380385,-43.63536,172.16296,2442475,5730081,2010,9,29,17,58,13.28255,3.08,5,
3380414,-43.61505,172.18349,2444110,5732354,2010,9,29,19,30,13.09565,3.05,12,
3380440,-43.6071,172.36682,2458902,5733365,2010,9,29,20,39,19.11729,4.355,9.7299,
3380466,-43.53836,172.18327,2444009,5740874,2010,9,29,21,51,29.92708,3.188,5,
3380675,-43.56557,172.38022,2459950,5737987,2010,9,30,7,57,50.54232,3.227,5,
3380709,-43.54049,172.17819,2443601,5740633,2010,9,30,9,37,57.83558,3.654,7.0766,
3380772,-43.58788,172.37759,2459756,5735507,2010,9,30,12,21,3.23063,3.041,5,
3380798,-43.69846,172.41595,2462939,5723243,2010,9,30,13,35,19.48682,3.179,13.2388,
3380859,-43.59729,172.34032,2456754,5734438,2010,9,30,16,44,37.12607,3.108,5,
3380863,-43.43431,172.09402,2436671,5752359,2010,9,30,16,57,11.8875,3.142,5,
3380864,-43.60098,172.03773,2432327,5733792,2010,9,30,17,0,18.24549,3.32,7.1922,
3380884,-43.59876,171.89977,2421185,5733902,2010,9,30,17,58,48.11093,3.022,5,
3380927,-43.64249,172.41629,2462923,5729462,2010,9,30,19,59,9.74056,3.565,14.2304,
3381033,-43.52311,172.42908,2463865,5742733,2010,10,1,1,8,35.40056,3.205,5,
3381053,-43.7642,172.99017,2509231,5716101,2010,10,1,2,1,41.9222,3.47,25.1003,
3381102,-43.62764,172.47409,2467577,5731143,2010,10,1,4,6,15.23287,3.677,5,
3381164,-43.60502,172.32819,2455782,5733572,2010,10,1,7,24,47.4353,3.811,5,
3381202,-43.56654,171.9288,2423483,5737511,2010,10,1,9,31,6.52045,3.214,5,
3381306,-43.50414,172.20131,2445431,5744690,2010,10,1,14,50,21.71907,3.139,5,
3381314,-43.58111,171.8481,2416986,5735806,2010,10,1,15,16,58.715,3.388,5,
3381439,-43.64957,172.35573,2458043,5728640,2010,10,1,21,5,19.26419,3.861,5,
3381452,-43.5784,171.85429,2417482,5736114,2010,10,1,21,45,23.75081,3.419,5,
3381465,-43.59718,171.80075,2413188,5733967,2010,10,1,22,22,47.59389,3.178,5,
3381469,-43.56765,171.92134,2422882,5737380,2010,10,1,22,34,51.80643,3.37,5,
3381496,-43.56322,171.91647,2422482,5737867,2010,10,1,23,52,36.08169,3.123,5,
3381498,-43.57281,171.85281,2417354,5736734,2010,10,1,23,58,18.4796,3.267,5,
3381640,-43.62691,172.23555,2448324,5731076,2010,10,2,7,8,17.64584,3.783,5,
3381681,-43.60949,172.13853,2440475,5732935,2010,10,2,9,1,35.98354,3.156,5,
3381694,-43.56715,172.39037,2460771,5737818,2010,10,2,9,40,10.33849,3.059,5,
3381751,-43.56969,172.38422,2460276,5737532,2010,10,2,12,23,3.69231,3.226,5,
3381884,-43.58134,172.38942,2460706,5736241,2010,10,2,19,14,19.03663,3.278,5,
3381899,-43.54473,172.30632,2453960,5740256,2010,10,2,20,2,46.64941,3.403,5,
3381925,-43.60341,172.42218,2463369,5733807,2010,10,2,21,21,36.24005,3.152,5,
3381946,-43.45482,172.11699,2438555,5750100,2010,10,2,22,20,56.81699,3.236,5,
3382052,-43.60048,172.42589,2463666,5734135,2010,10,3,3,16,54.05029,3.084,5,
3382142,-43.55412,171.95432,2425527,5738917,2010,10,3,8,0,17.58594,3.784,5,
3382309,-43.56426,172.36964,2459094,5738126,2010,10,3,16,14,46.06258,3.618,5,
3382539,-43.47508,172.745,2489390,5748195,2010,10,4,3,3,19.34467,3.337,12,
3382540,-43.59112,172.39987,2461558,5735160,2010,10,4,3,8,23.05663,3.383,5,
3382543,-43.47797,172.72313,2487622,5747868,2010,10,4,3,17,31.92842,3.481,12,
3382550,-43.63394,172.24391,2449006,5730301,2010,10,4,3,37,39.83165,3.311,12,
3382676,-43.56266,172.40314,2461799,5738324,2010,10,4,9,21,50.28321,5.15,10.3314,
3382677,-43.5658,172.39636,2461254,5737971,2010,10,4,9,29,26.89831,3.918,5,
3382694,-43.54852,172.39014,2460738,5739887,2010,10,4,10,14,16.91566,3.342,5,
3382809,-43.54782,172.39897,2461451,5739970,2010,10,4,15,51,4.08698,3.053,5,
3382841,-43.61677,172.15862,2442105,5732143,2010,10,4,17,29,21.66673,4.289,5,
3382941,-43.56159,171.91354,2422243,5738045,2010,10,4,22,36,35.97449,3.525,5,
3382986,-43.55588,172.19675,2445117,5738938,2010,10,5,0,46,8.38924,3.712,5,
3383044,-43.56077,172.38695,2460490,5738524,2010,10,5,3,37,42.89566,3.838,5,
3383183,-43.63953,172.41422,2462754,5729790,2010,10,5,10,10,55.74547,4.076,11.711,
